SSIP,SDFP,SDFB,SFE,RFIP,CPU,APS,ABPS,SUBARP,MISS_MAC,DDOS,SLOW-RATE,MITM,TAGS
29,0.0,0.0,29,3.9655172413793105,26.7,154.0,129.0,0,0,0,0,0,Normal
29,0.0,0.0,29,3.793103448275862,4.2,120.0,61.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.9655172413793105,14.3,88.0,109.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.838709677419355,4.2,74.0,55.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.7419354838709675,14.2,32.0,136.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.933333333333333,4.2,32.0,67.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.3333333333333335,4.3,24.0,126.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.466666666666667,3.3,20.0,61.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.033333333333333,6.7,24.0,66.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.161290322580645,4.9,24.0,94.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.193548387096774,3.3,32.0,69.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.1,2.6,40.0,102.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.5,2.5,48.0,22.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.0,9.0,58.0,0.0,0,0,0,0,0,Normal
29,0.0,0.0,29,1.9655172413793103,4.1,60.0,0.0,0,0,0,0,0,Normal
29,0.0,0.0,29,1.3793103448275863,3.4,64.0,0.0,0,0,0,0,0,Normal
22,0.0,0.0,22,1.5,3.4,60.0,0.0,0,0,0,0,0,Normal
19,0.0,0.0,19,0.631578947368421,3.3,48.0,0.0,0,0,0,0,0,Normal
3,0.0,0.0,3,0.3333333333333333,4.2,44.0,0.0,0,0,0,0,0,Normal
3,0.0,0.0,3,0.3333333333333333,2.5,26.0,0.0,0,0,0,0,0,Normal
3,0.0,0.0,3,0.3333333333333333,5.0,20.0,0.0,0,0,0,0,0,Normal
3,0.0,0.0,3,0.3333333333333333,5.1,8.0,0.0,0,0,0,0,0,Normal
3,0.0,0.0,3,0.3333333333333333,3.4,0.0,0.0,0,0,0,0,0,Normal
3,0.0,0.0,3,0.3333333333333333,4.2,0.0,0.0,0,0,0,0,0,Normal
3,0.0,0.0,3,0.3333333333333333,6.9,0.0,0.0,0,0,0,0,0,Normal
18,0.23211538298959888,10.677307617521548,18,0.6666666666666666,2.5,0.0,30.0,0,0,0,0,0,Normal
22,0.23529411764705882,10.823529411764707,22,0.8636363636363636,2.5,0.0,51.0,0,0,0,0,0,Normal
27,0.19595917942265423,9.014122253442096,27,0.9629629629629629,8.9,0.0,139.0,0,0,0,0,0,Normal
28,0.1600726981657426,7.363344115624161,28,1.3928571428571428,10.9,0.0,66.0,0,0,0,0,0,Normal
29,0.14430489325798443,6.638025089867283,29,1.9655172413793103,19.7,60.0,108.0,0,0,0,0,0,Normal
29,0.12155245781143216,5.5914130593258795,29,2.206896551724138,5.9,86.0,72.0,0,0,0,0,0,Normal
29,0.11494993919271188,5.287697202864747,29,2.5172413793103448,23.7,120.0,73.0,0,0,0,0,0,Normal
29,0.08855872135339161,4.073701182256012,29,2.896551724137931,9.3,130.0,100.0,0,0,0,0,0,Normal
28,0.0,0.0,28,3.4285714285714284,6.7,144.0,57.0,0,0,0,0,0,Normal
29,0.0,0.0,29,3.4827586206896552,4.5,152.0,96.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.4193548387096775,6.6,154.0,52.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.096774193548387,9.4,98.0,56.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.032258064516129,6.7,74.0,73.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.3870967741935485,14.3,76.0,56.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.2903225806451615,9.3,52.0,124.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.3225806451612905,5.1,42.0,70.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.4516129032258065,7.8,42.0,105.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.4,10.0,40.0,74.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.6774193548387095,2.6,44.0,126.0,0,0,0,0,0,Normal
29,0.0,0.0,29,4.655172413793103,7.8,52.0,62.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.870967741935484,13.7,28.0,94.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.4193548387096775,4.2,34.0,19.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.6129032258064515,8.4,44.0,0.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.206896551724138,11.0,46.0,0.0,0,0,0,0,0,Normal
27,0.0,0.0,27,1.5555555555555556,19.2,42.0,0.0,0,0,0,0,0,Normal
27,0.0,0.0,27,1.1481481481481481,12.3,42.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.4375,3.3,34.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.4375,11.7,34.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.4375,11.0,24.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.4375,4.2,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.4375,6.7,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.4375,27.7,0.0,0.0,0,0,0,0,0,Normal
16,0.0,0.0,16,0.4375,17.2,0.0,0.0,0,0,0,0,0,Normal
14,0.0,0.0,14,0.21428571428571427,4.2,0.0,28.0,0,0,0,0,0,Normal
21,0.0,0.0,21,1.5238095238095237,4.2,0.0,141.0,0,0,0,0,0,Normal
26,0.0,0.0,26,2.6153846153846154,5.1,0.0,70.0,0,0,0,0,0,Normal
28,0.0,0.0,28,2.7857142857142856,7.8,0.0,99.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.2666666666666666,12.8,50.0,63.0,0,0,0,0,0,Normal
32,0.0,0.0,32,2.96875,12.1,84.0,58.0,0,0,0,0,0,Normal
32,0.0,0.0,32,3.65625,2.6,110.0,82.0,0,0,0,0,0,Normal
33,0.0,0.0,33,3.1818181818181817,3.4,140.0,63.0,0,0,0,0,0,Normal
33,0.0,0.0,33,2.5454545454545454,5.2,144.0,108.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.193548387096774,5.0,154.0,53.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.3548387096774195,10.1,162.0,55.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.161290322580645,9.5,136.0,76.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.3870967741935485,12.7,92.0,58.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.4838709677419355,6.8,64.0,130.0,0,0,0,0,0,Normal
28,0.0,0.0,28,3.5714285714285716,3.4,38.0,58.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.793103448275862,7.6,42.0,79.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.9655172413793105,5.8,32.0,84.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.4482758620689653,1.7,36.0,64.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.8666666666666667,6.7,20.0,139.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.466666666666667,5.9,40.0,70.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.5172413793103448,6.0,40.0,113.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.793103448275862,2.5,48.0,37.0,0,0,0,0,0,Normal
29,0.0,0.0,29,3.0689655172413794,4.1,56.0,20.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.689655172413793,6.7,54.0,0.0,0,0,0,0,0,Normal
26,0.0,0.0,26,2.1153846153846154,2.5,62.0,0.0,0,0,0,0,0,Normal
25,0.0,0.0,25,1.8,5.1,62.0,0.0,0,0,0,0,0,Normal
22,0.0,0.0,22,1.5909090909090908,10.7,38.0,0.0,0,0,0,0,0,Normal
12,0.0,0.0,12,0.5833333333333334,4.2,38.0,0.0,0,0,0,0,0,Normal
12,0.0,0.0,12,0.5833333333333334,4.3,28.0,0.0,0,0,0,0,0,Normal
12,0.0,0.0,12,0.5833333333333334,3.4,18.0,0.0,0,0,0,0,0,Normal
12,0.0,0.0,12,0.5833333333333334,4.2,0.0,0.0,0,0,0,0,0,Normal
12,0.0,0.0,12,0.5833333333333334,3.5,0.0,0.0,0,0,0,0,0,Normal
12,0.0,0.0,12,0.5833333333333334,5.7,0.0,0.0,0,0,0,0,0,Normal
12,0.0,0.0,12,0.5833333333333334,9.2,0.0,0.0,0,0,0,0,0,Normal
11,0.19982631347136331,9.192010419682713,11,1.1818181818181819,45.3,0.0,52.0,0,0,0,0,0,Normal
24,0.13128622409733126,6.039166308477239,24,1.125,3.4,0.0,105.0,0,0,0,0,0,Normal
27,0.09852819236393033,4.532296848740794,27,2.185185185185185,3.4,0.0,53.0,0,0,0,0,0,Normal
28,0.0890842298052803,4.097874571042897,28,2.0357142857142856,33.6,16.0,95.0,0,0,0,0,0,Normal
31,0.07761362712039818,3.5702268475383145,31,1.903225806451613,9.6,54.0,59.0,0,0,0,0,0,Normal
31,0.07053367989832945,3.2445492753231546,31,2.3870967741935485,6.0,98.0,68.0,0,0,0,0,0,Normal
32,0.0,0.0,32,2.40625,5.9,108.0,108.0,0,0,0,0,0,Normal
32,0.0,0.0,32,2.71875,20.7,132.0,84.0,0,0,0,0,0,Normal
32,0.0,0.0,32,2.34375,2.5,152.0,97.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.129032258064516,4.2,154.0,59.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.967741935483871,13.4,148.0,120.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.3870967741935485,1.7,102.0,61.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.3225806451612905,7.8,80.0,98.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.806451612903226,2.5,74.0,70.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.1,5.1,60.0,54.0,0,0,0,0,0,Normal
28,0.0,0.0,28,3.892857142857143,6.0,44.0,139.0,0,0,0,0,0,Normal
29,0.0,0.0,29,4.241379310344827,5.1,40.0,68.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.566666666666667,5.2,32.0,96.0,0,0,0,0,0,Normal
31,0.0,0.0,31,4.225806451612903,13.3,20.0,69.0,0,0,0,0,0,Normal
30,0.0,0.0,30,4.533333333333333,13.9,16.0,87.0,0,0,0,0,0,Normal
30,0.0,0.0,30,4.466666666666667,2.6,24.0,64.0,0,0,0,0,0,Normal
29,0.0,0.0,29,4.413793103448276,4.2,34.0,23.0,0,0,0,0,0,Normal
28,0.0,0.0,28,3.8214285714285716,0.8,34.0,0.0,0,0,0,0,0,Normal
27,0.0,0.0,27,2.740740740740741,6.8,42.0,0.0,0,0,0,0,0,Normal
25,0.0,0.0,25,2.56,5.9,40.0,0.0,0,0,0,0,0,Normal
24,0.0,0.0,24,1.8333333333333333,4.2,40.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,0.6666666666666666,2.5,40.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,0.6666666666666666,1.7,32.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,0.6666666666666666,0.8,20.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,0.6666666666666666,1.7,10.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,0.6666666666666666,5.1,0.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,0.6666666666666666,0.9,0.0,0.0,0,0,0,0,0,Normal
5,0.0,0.0,5,0.6,4.3,0.0,16.0,0,0,0,0,0,Normal
12,0.25753937681885636,11.846811333667393,12,1.3333333333333333,12.0,0.0,79.0,0,0,0,0,0,Normal
15,0.18246560765962697,8.393417952342839,15,2.2,5.8,0.0,44.0,0,0,0,0,0,Normal
15,0.15612494995995996,7.181747698158158,15,3.533333333333333,4.3,0.0,82.0,0,0,0,0,0,Normal
15,0.13360853142453696,6.145992445528702,15,4.933333333333334,3.4,32.0,45.0,0,0,0,0,0,Normal
15,0.12962180246241967,5.962602913271302,15,5.4,2.5,42.0,41.0,0,0,0,0,0,Normal
15,0.1199392461690145,5.517205323774667,15,4.4,2.5,58.0,77.0,0,0,0,0,0,Normal
15,0.10659331604018048,4.903292537848302,15,5.6,0.8,94.0,41.0,0,0,0,0,0,Normal
15,0.0,0.0,15,4.533333333333333,7.8,108.0,55.0,0,0,0,0,0,Normal
15,0.0,0.0,15,4.533333333333333,2.5,108.0,54.0,0,0,0,0,0,Normal
15,0.0,0.0,15,4.2,2.5,132.0,47.0,0,0,0,0,0,Normal
15,0.0,0.0,15,4.6,2.6,120.0,105.0,0,0,0,0,0,Normal
15,0.0,0.0,15,7.266666666666667,2.5,102.0,47.0,0,0,0,0,0,Normal
15,0.0,0.0,15,7.733333333333333,2.5,56.0,67.0,0,0,0,0,0,Normal
15,0.0,0.0,15,7.8,1.7,44.0,37.0,0,0,0,0,0,Normal
15,0.0,0.0,15,9.0,4.4,40.0,56.0,0,0,0,0,0,Normal
15,0.0,0.0,15,9.066666666666666,4.1,28.0,64.0,0,0,0,0,0,Normal
15,0.0,0.0,15,8.866666666666667,0.8,16.0,43.0,0,0,0,0,0,Normal
15,0.0,0.0,15,9.466666666666667,1.7,20.0,100.0,0,0,0,0,0,Normal
15,0.0,0.0,15,9.2,1.7,18.0,51.0,0,0,0,0,0,Normal
15,0.0,0.0,15,9.133333333333333,5.0,18.0,51.0,0,0,0,0,0,Normal
15,0.0,0.0,15,8.466666666666667,0.9,24.0,49.0,0,0,0,0,0,Normal
15,0.0,0.0,15,6.0,0.8,14.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,5.333333333333333,2.5,22.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,4.4,1.7,24.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,2.0,0.8,24.0,0.0,0,0,0,0,0,Normal
15,0.0,0.0,15,1.0666666666666667,3.3,20.0,0.0,0,0,0,0,0,Normal
8,0.0,0.0,8,0.625,0.8,20.0,0.0,0,0,0,0,0,Normal
8,0.0,0.0,8,0.625,1.7,10.0,0.0,0,0,0,0,0,Normal
8,0.0,0.0,8,0.625,1.7,10.0,0.0,0,0,0,0,0,Normal
8,0.0,0.0,8,0.625,0.8,10.0,0.0,0,0,0,0,0,Normal
8,0.0,0.0,8,0.625,2.5,0.0,0.0,0,0,0,0,0,Normal
8,0.0,0.0,8,0.625,2.5,0.0,0.0,0,0,0,0,0,Normal
8,0.0,0.0,8,0.625,1.7,0.0,0.0,0,0,0,0,0,Normal
8,0.0,0.0,8,0.625,1.7,0.0,0.0,0,0,0,0,0,Normal
8,0.0,0.0,8,0.625,6.6,0.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.7222222222222222,2.5,44.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.7222222222222222,0.8,36.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.7222222222222222,1.7,32.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.7222222222222222,1.7,10.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.7222222222222222,2.5,4.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.7222222222222222,1.7,0.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.7222222222222222,1.7,0.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.7222222222222222,0.8,0.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.7222222222222222,2.5,0.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.7222222222222222,1.7,0.0,0.0,0,0,0,0,0,Normal
3,0.8660254037844386,39.83716857408418,3,0.3333333333333333,0.8,0.0,31.0,0,0,0,0,0,Normal
19,0.28278380531736774,13.008055044598915,19,1.4736842105263157,1.7,0.0,56.0,0,0,0,0,0,Normal
23,0.2390206159778353,10.994948334980425,23,1.6956521739130435,4.3,0.0,102.0,0,0,0,0,0,Normal
25,0.18489319473730353,8.505086957915973,25,3.28,2.5,0.0,91.0,0,0,0,0,0,Normal
26,0.16963333203941489,7.803133273813087,26,3.6153846153846154,1.7,24.0,68.0,0,0,0,0,0,Normal
26,0.15761900266148113,7.250474122428134,26,3.5384615384615383,2.6,50.0,111.0,0,0,0,0,0,Normal
29,0.1410673597966589,6.489098550646309,29,3.3793103448275863,1.7,74.0,66.0,0,0,0,0,0,Normal
30,0.13576739165384424,6.2453000160768335,30,3.533333333333333,2.5,110.0,62.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.2666666666666666,1.7,126.0,121.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.6,0.8,148.0,64.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.566666666666667,5.0,152.0,59.0,0,0,0,0,0,Normal
30,0.0,0.0,30,1.8333333333333333,0.8,158.0,84.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.0,1.7,152.0,66.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.1,3.5,110.0,115.0,0,0,0,0,0,Normal
31,0.0,0.0,31,1.6129032258064515,2.5,84.0,66.0,0,0,0,0,0,Normal
32,0.0,0.0,32,2.0625,1.7,82.0,50.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.2333333333333334,2.5,56.0,120.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.6451612903225805,1.7,60.0,77.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.6129032258064515,3.4,58.0,64.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.3548387096774195,8.3,54.0,101.0,0,0,0,0,0,Normal
32,0.0,0.0,32,3.0625,2.5,50.0,65.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.2903225806451615,4.3,54.0,116.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.161290322580645,0.8,62.0,28.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.8333333333333335,1.7,70.0,0.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.3448275862068964,1.7,80.0,0.0,0,0,0,0,0,Normal
28,0.0,0.0,28,1.7857142857142858,3.3,68.0,0.0,0,0,0,0,0,Normal
27,0.0,0.0,27,1.2962962962962963,1.7,64.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.3888888888888889,1.7,62.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.3888888888888889,2.5,54.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.3888888888888889,2.5,46.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.3888888888888889,1.7,30.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.3888888888888889,0.8,0.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.3888888888888889,0.8,0.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.3888888888888889,0.8,0.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.3888888888888889,1.7,0.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,0.3888888888888889,2.5,0.0,0.0,0,0,0,0,0,Normal
14,0.20829889522526548,9.58174918036221,14,0.5,1.7,0.0,24.0,0,0,0,0,0,Normal
23,0.14430489325798446,6.638025089867282,23,0.7391304347826086,1.7,0.0,47.0,0,0,0,0,0,Normal
24,0.10659331604018045,4.903292537848301,24,1.7916666666666667,3.3,0.0,114.0,0,0,0,0,0,Normal
26,0.09406833707904229,4.327143505635944,26,1.9615384615384615,0.8,0.0,58.0,0,0,0,0,0,Normal
26,0.08543345616634007,3.9299389836516427,26,2.576923076923077,4.3,40.0,110.0,0,0,0,0,0,Normal
30,0.07254660952805338,3.337144038290456,30,3.066666666666667,2.5,68.0,71.0,0,0,0,0,0,Normal
31,0.06867951064544758,3.1592574896905887,31,3.2903225806451615,0.8,88.0,59.0,0,0,0,0,0,Normal
31,0.0650938661309717,2.994317842024697,31,3.032258064516129,2.6,100.0,121.0,0,0,0,0,0,Normal
30,0.0,0.0,30,4.0,0.8,114.0,72.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.838709677419355,1.7,130.0,66.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.5806451612903225,1.7,130.0,111.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.0,2.5,110.0,63.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.5,5.2,96.0,133.0,0,0,0,0,0,Normal
29,0.0,0.0,29,3.5172413793103448,0.8,78.0,56.0,0,0,0,0,0,Normal
29,0.0,0.0,29,3.5517241379310347,3.4,70.0,119.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.966666666666667,1.7,80.0,73.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.4838709677419355,1.7,70.0,64.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.5161290322580645,1.7,66.0,101.0,0,0,0,0,0,Normal
33,0.0,0.0,33,3.303030303030303,2.5,70.0,79.0,0,0,0,0,0,Normal
33,0.0,0.0,33,3.484848484848485,5.2,64.0,129.0,0,0,0,0,0,Normal
33,0.0,0.0,33,3.393939393939394,2.5,68.0,65.0,0,0,0,0,0,Normal
32,0.0,0.0,32,3.15625,2.5,70.0,31.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.161290322580645,4.2,72.0,19.0,0,0,0,0,0,Normal
30,0.0,0.0,30,2.6666666666666665,1.7,72.0,0.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.413793103448276,1.7,68.0,0.0,0,0,0,0,0,Normal
26,0.0,0.0,26,2.0,1.7,64.0,0.0,0,0,0,0,0,Normal
21,0.0,0.0,21,0.5714285714285714,1.7,50.0,0.0,0,0,0,0,0,Normal
17,0.0,0.0,17,0.35294117647058826,0.8,36.0,0.0,0,0,0,0,0,Normal
17,0.0,0.0,17,0.35294117647058826,2.5,24.0,0.0,0,0,0,0,0,Normal
17,0.0,0.0,17,0.35294117647058826,2.5,8.0,0.0,0,0,0,0,0,Normal
17,0.0,0.0,17,0.35294117647058826,2.5,0.0,0.0,0,0,0,0,0,Normal
17,0.0,0.0,17,0.35294117647058826,3.3,0.0,0.0,0,0,0,0,0,Normal
17,0.0,0.0,17,0.35294117647058826,1.7,0.0,0.0,0,0,0,0,0,Normal
17,0.0,0.0,17,0.35294117647058826,2.5,0.0,0.0,0,0,0,0,0,Normal
17,0.0,0.0,17,0.35294117647058826,2.5,0.0,0.0,0,0,0,0,0,Normal
17,0.0,0.0,17,0.35294117647058826,0.8,0.0,0.0,0,0,0,0,0,Normal
17,0.0,0.0,17,0.35294117647058826,0.8,0.0,0.0,0,0,0,0,0,Normal
11,0.32218973970892123,14.820728026610379,11,0.5454545454545454,1.7,0.0,31.0,0,0,0,0,0,Normal
19,0.20184751022351363,9.284985470281622,19,1.2105263157894737,3.4,0.0,136.0,0,0,0,0,0,Normal
27,0.1428261375083551,6.570002325384335,27,1.9259259259259258,3.3,0.0,60.0,0,0,0,0,0,Normal
28,0.13016955922880602,5.987799724525076,28,2.3214285714285716,0.8,0.0,48.0,0,0,0,0,0,Normal
30,0.12125430454680536,5.577698009153047,30,2.533333333333333,2.5,18.0,117.0,0,0,0,0,0,Normal
31,0.10659331604018048,4.903292537848302,31,3.0,2.5,64.0,60.0,0,0,0,0,0,Normal
32,0.0999948983496128,4.599765324082188,32,3.34375,5.1,116.0,75.0,0,0,0,0,0,Normal
32,0.06608122444438319,3.0397363244416242,32,3.65625,2.5,126.0,82.0,0,0,0,0,0,Normal
33,0.0,0.0,33,3.0303030303030303,1.7,150.0,63.0,0,0,0,0,0,Normal
33,0.0,0.0,33,2.909090909090909,4.3,154.0,118.0,0,0,0,0,0,Normal
32,0.0,0.0,32,3.1875,1.7,168.0,68.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.5483870967741935,1.7,156.0,68.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.6129032258064515,1.7,134.0,114.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.6451612903225805,4.1,116.0,73.0,0,0,0,0,0,Normal
32,0.0,0.0,32,3.03125,4.2,72.0,92.0,0,0,0,0,0,Normal
32,0.0,0.0,32,3.0625,1.7,48.0,86.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.2666666666666666,1.7,46.0,56.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.2,2.6,28.0,130.0,0,0,0,0,0,Normal
31,0.0,0.0,31,2.806451612903226,0.8,40.0,57.0,0,0,0,0,0,Normal
31,0.0,0.0,31,1.967741935483871,1.7,38.0,54.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.033333333333333,2.5,40.0,112.0,0,0,0,0,0,Normal
29,0.0,0.0,29,3.206896551724138,1.7,42.0,68.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.8620689655172415,0.8,54.0,52.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.2758620689655173,4.1,66.0,20.0,0,0,0,0,0,Normal
27,0.0,0.0,27,2.111111111111111,3.4,84.0,0.0,0,0,0,0,0,Normal
26,0.0,0.0,26,2.1153846153846154,2.5,82.0,0.0,0,0,0,0,0,Normal
25,0.0,0.0,25,1.64,0.8,78.0,0.0,0,0,0,0,0,Normal
18,0.0,0.0,18,1.1666666666666667,1.7,66.0,0.0,0,0,0,0,0,Normal
14,0.0,0.0,14,0.42857142857142855,0.8,62.0,0.0,0,0,0,0,0,Normal
14,0.0,0.0,14,0.42857142857142855,3.3,56.0,0.0,0,0,0,0,0,Normal
14,0.0,0.0,14,0.42857142857142855,1.7,34.0,0.0,0,0,0,0,0,Normal
14,0.0,0.0,14,0.42857142857142855,3.3,20.0,0.0,0,0,0,0,0,Normal
14,0.0,0.0,14,0.42857142857142855,8.9,0.0,0.0,0,0,0,0,0,Normal
14,0.0,0.0,14,0.42857142857142855,8.1,0.0,0.0,0,0,0,0,0,Normal
14,0.0,0.0,14,0.2857142857142857,4.2,0.0,70.0,0,0,0,0,0,Normal
22,0.0,0.0,22,1.1818181818181819,5.0,0.0,67.0,0,0,0,0,0,Normal
25,0.0,0.0,25,1.6,0.8,0.0,58.0,0,0,0,0,0,Normal
28,0.0,0.0,28,2.107142857142857,4.2,0.0,119.0,0,0,0,0,0,Normal
28,0.0,0.0,28,2.8214285714285716,3.4,56.0,66.0,0,0,0,0,0,Normal
29,0.0,0.0,29,3.1379310344827585,20.5,66.0,111.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.5,9.0,108.0,49.0,0,0,0,0,0,Normal
29,0.0,0.0,29,3.3793103448275863,6.7,132.0,47.0,0,0,0,0,0,Normal
29,0.0,0.0,29,2.896551724137931,9.0,142.0,102.0,0,0,0,0,0,Normal
29,0.0,0.0,29,3.1379310344827585,6.6,152.0,59.0,0,0,0,0,0,Normal
29,0.0,0.0,29,3.5172413793103448,15.8,160.0,122.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.2,3.4,126.0,60.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.2666666666666666,30.8,98.0,123.0,0,0,0,0,0,Normal
28,0.0,0.0,28,4.214285714285714,5.1,56.0,77.0,0,0,0,0,0,Normal
30,0.0,0.0,30,3.7333333333333334,7.8,46.0,159.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.6129032258064515,5.9,38.0,79.0,0,0,0,0,0,Normal
31,0.0,0.0,31,3.129032258064516,6.7,52.0,75.0,0,0,0,0,0,Normal
30,0.0,0.0,30,4.066666666666666,5.9,52.0,95.0,0,0,0,0,0,Normal
